CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
36185|Billie|Wiser|M|1942||107 Embarcadero Avenue|91316|Darwin|51381|Northern Territory|52687|52774|106-743-4406|E: 90,000 - 109,999|3000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
39740|Billie|Wiser|M|1980|married|107 North Starr Avenue|36360|Bolsward|51204|Friesland|52600|52770|150-513-1473|E: 90,000 - 109,999|5000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
43296|Billie|Wiser|M|1955||117 West Hopkins Avenue|48557|Aladdin|51048|WY|52763|52790|179-775-4539|E: 90,000 - 109,999|10000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
26158|Billie|Wiser|M|1941||17 West Noble Court|31246|Tijnje|52368|Friesland|52600|52770|692-775-2101|E: 90,000 - 109,999|3000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
47074|Billie|Wiser|M|1949|married|27 East Chester Boulevard|46981|Den Haag The Hague|51385|Zuid-Holland|52771|52770|335-468-4235|E: 90,000 - 109,999|5000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
41515|Beverly|Wan|F|1951|single|117 New York Avenue|74487|Konstanz|51736|Baden-Wuerttemberg|52559|52776|337-332-9352|I: 170,000 - 189,999|9000|Wan@company.example.com|Customer total|52772||01/01/1998||I
45070|Beverly|Wan|F|1958|single|117 South Cherokee Avenue|64852|Helmond|51657|Noord-Brabant|52682|52770|353-679-2919|I: 170,000 - 189,999|1500|Wan@company.example.com|Customer total|52772||01/01/1998||I
8347|Beverly|Wan|F|1954|single|17 St Joseph Court|41847|Edgewood|51443|KY|52632|52790|391-332-9309|I: 170,000 - 189,999|1500|Wan@company.example.com|Customer total|52772||01/01/1998||A
43902|Beverly|Wan|F|1957|single|17 South Holly Court|44581|Moerdijk|51916|Noord-Brabant|52682|52770|587-679-8261|I: 170,000 - 189,999|7000|Wan@company.example.com|Customer total|52772||01/01/1998||I
48849|Beverly|Wan|F|1956|single|27 West Whatcom Boulevard|31132|Saint Marks|52279|FL|52595|52790|530-142-1617|I: 170,000 - 189,999|9000|Wan@company.example.com|Customer total|52772||01/01/1998||I
2405|Beverly|Wan|F|1951|single|37 East Lonoke Street|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|381-615-9523|I: 170,000 - 189,999|1500|Wan@company.example.com|Customer total|52772||01/01/1998||A
5960|Beverly|Wan|F|1958|single|47 Bayview Road|79359|Lindau|51798|Bayern|52561|52776|588-314-5853|I: 170,000 - 189,999|7000|Wan@company.example.com|Customer total|52772||01/01/1998||I
9515|Beverly|Wan|F|1954|single|47 North New York Road|36149|Beziers|51187|Languedoc-Roussillon|52645|52779|318-641-1168|I: 170,000 - 189,999|9000|Wan@company.example.com|Customer total|52772||01/01/1998||I
13071|Beverly|Wan|F|1984|single|57 West Cherokee Drive|78618|Berea|51180|KY|52632|52790|406-542-3013|I: 170,000 - 189,999|1500|Wan@company.example.com|Customer total|52772||01/01/1998||I
16627|Beverly|Wan|F|1959|single|67 Raleigh Avenue|69138|Raamsdonksveer|52157|Noord-Brabant|52682|52770|249-332-3866|I: 170,000 - 189,999|7000|Wan@company.example.com|Customer total|52772||01/01/1998||I
20182|Beverly|Wan|F|1961|single|67 South Ellizabeth Avenue|80841|Wolverhampton|52514|England - West Midlands|52593|52789|394-679-5505|I: 170,000 - 189,999|9000|Wan@company.example.com|Customer total|52772||01/01/1998||I
23738|Beverly|Wan|F|1956|single|77 West St Joseph Avenue|38103|Ratingen|52158|Nordrhein-Westfalen|52684|52776|105-142-3395|I: 170,000 - 189,999|1500|Wan@company.example.com|Customer total|52772||01/01/1998||I
27293|Beverly|Wan|F|1962|single|87 East Holly Avenue|44931|Bad Homburg|51153|Hessen|52617|52776|479-615-3989|I: 170,000 - 189,999|7000|Wan@company.example.com|Customer total|52772||01/01/1998||I
30848|Beverly|Wan|F|1953|single|87 South Whatcom Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|111-314-3938|I: 170,000 - 189,999|9000|Wan@company.example.com|Customer total|52772||01/01/1998||I
34405|Beverly|Wan|F|1981|single|97 North Lonoke Avenue|52602|Blountstown|51200|FL|52595|52790|494-641-8501|I: 170,000 - 189,999|1500|Wan@company.example.com|Customer total|52772||01/01/1998||I
38850|Bianca|Gilboy|F|1969||107 West Wheeler Avenue|44130|San Mateo|52290|CA|52567|52790|354-201-8718|F: 110,000 - 129,999|10000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
42405|Bianca|Gilboy|F|1960|single|117 East Lorain Avenue|48853|City of London|51328|England - Greater London|52589|52789|286-719-2343|F: 110,000 - 129,999|3000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
17247|Bianca|Gilboy|F|1976|married|17 East Ralston Court|48797|Wymondham|52520|England - Norfolk|52591|52789|513-719-3712|F: 110,000 - 129,999|5000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
46183|Bianca|Gilboy|F|1946||27 Ellis Boulevard|66437|Asten|51075|Noord-Brabant|52682|52770|258-507-4034|F: 110,000 - 129,999|10000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
49738|Bianca|Gilboy|F|1948|single|27 North Stanislaus Boulevard|83967|Tilburg|52369|Noord-Brabant|52682|52770|167-275-4947|F: 110,000 - 129,999|3000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
3295|Bianca|Gilboy|F|1943|married|37 West Hollywood Street|82774|Kent|51724|CT|52572|52790|620-698-9537|F: 110,000 - 129,999|5000|Gilboy@company.example.com|Customer total|52772||01/01/1998||A
6850|Bianca|Gilboy|F|1977||47 Wheeler Road|59862|Malaga|51894|Malaga|52661|52778|415-320-6767|F: 110,000 - 129,999|10000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
10405|Bianca|Gilboy|F|1948|single|47 South Lorain Road|89623|Haaren|51643|Noord-Brabant|52682|52770|372-252-6718|F: 110,000 - 129,999|3000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
13961|Bianca|Gilboy|F|1949|married|57 North Beach Drive|80841|Wolverhampton|52514|England - West Midlands|52593|52789|216-201-7146|F: 110,000 - 129,999|5000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
17516|Bianca|Gilboy|F|1946||67 East Newaygo Avenue|34216|Murnau|51934|Bayern|52561|52776|529-719-9734|F: 110,000 - 129,999|10000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
21072|Bianca|Gilboy|F|1962|single|77 Cherry country Avenue|85407|Kenmare|51723|Kerry|52637|52772|665-507-9730|F: 110,000 - 129,999|3000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
24628|Bianca|Gilboy|F|1968|married|77 North Ralston Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|549-275-8465|F: 110,000 - 129,999|5000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
28183|Bianca|Gilboy|F|1942||87 West Ellis Avenue|35799|Halifax|51646|England - West Yorkshire|52594|52789|426-698-1630|F: 110,000 - 129,999|10000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
31738|Bianca|Gilboy|F|1944|single|97 Stanislaus Avenue|37631|Candler|51310|FL|52595|52790|586-320-3342|F: 110,000 - 129,999|3000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
35294|Bianca|Gilboy|F|1950|married|97 South Hollywood Avenue|86668|Norwich|51995|England - Norfolk|52591|52789|413-252-9679|F: 110,000 - 129,999|5000|Gilboy@company.example.com|Customer total|52772||01/01/1998||I
36183|Bianca|Liue|F|1959||107 Ellis Avenue|69776|Hiseville|51663|KY|52632|52790|550-719-3055|F: 110,000 - 129,999|10000|Liue@company.example.com|Customer total|52772||01/01/1998||I
39738|Bianca|Liue|F|1941|single|107 North Stanislaus Avenue|58488|Dolores|51391|CO|52569|52790|118-507-4244|F: 110,000 - 129,999|3000|Liue@company.example.com|Customer total|52772||01/01/1998||I
43294|Bianca|Liue|F|1978|married|117 West Hollywood Avenue|68294|Alkmaar|51053|Noord-Holland|52683|52770|515-275-5651|F: 110,000 - 129,999|5000|Liue@company.example.com|Customer total|52772||01/01/1998||I
26136|Bianca|Liue|F|1965||17 West Newaygo Court|87791|Marbella|51900|Malaga|52661|52778|104-275-3812|F: 110,000 - 129,999|10000|Liue@company.example.com|Customer total|52772||01/01/1998||I
47072|Bianca|Liue|F|1982|single|27 East Cherry country Boulevard|87340|Oxford|52041|England - Oxfordshire|52592|52789|572-698-8208|F: 110,000 - 129,999|3000|Liue@company.example.com|Customer total|52772||01/01/1998||I
50627|Bianca|Liue|F|1951|married|27 South Ralston Boulevard|63627|Keighley|51722|England - West Yorkshire|52594|52789|159-320-7357|F: 110,000 - 129,999|5000|Liue@company.example.com|Customer total|52772||01/01/1998||I
4183|Bianca|Liue|F|1954||37 North Ellis Street|31583|Didcot|51386|England - Oxfordshire|52592|52789|527-252-9466|F: 110,000 - 129,999|10000|Liue@company.example.com|Customer total|52772||01/01/1998||A
7739|Bianca|Liue|F|1947|single|47 East Stanislaus Road|50385|Wakefield|52493|England - West Yorkshire|52594|52789|566-201-5364|F: 110,000 - 129,999|3000|Liue@company.example.com|Customer total|52772||01/01/1998||I
11294|Bianca|Liue|F|1945|married|57 Hollywood Drive|34216|Murnau|51934|Bayern|52561|52776|194-719-5197|F: 110,000 - 129,999|5000|Liue@company.example.com|Customer total|52772||01/01/1998||I
14850|Bianca|Liue|F|1949||57 North Wheeler Drive|61189|Evinston|51459|FL|52595|52790|328-507-1026|F: 110,000 - 129,999|10000|Liue@company.example.com|Customer total|52772||01/01/1998||I
18405|Bianca|Liue|F|1945|single|67 West Lorain Avenue|48346|Noma|51985|FL|52595|52790|432-275-6089|F: 110,000 - 129,999|3000|Liue@company.example.com|Customer total|52772||01/01/1998||I
46780|Bianca|Liue|F|1971|married|7 South Beach Circle|66437|Asten|51075|Noord-Brabant|52682|52770|355-507-9495|F: 110,000 - 129,999|5000|Liue@company.example.com|Customer total|52772||01/01/1998||I
21960|Bianca|Liue|F|1981|married|77 East Beach Avenue|39914|San Francisco|52289|CA|52567|52790|198-698-6698|F: 110,000 - 129,999|5000|Liue@company.example.com|Customer total|52772||01/01/1998||I
25517|Bianca|Liue|F|1956||77 South Newaygo Avenue|42298|Witney|52513|England - Oxfordshire|52592|52789|614-320-1727|F: 110,000 - 129,999|10000|Liue@company.example.com|Customer total|52772||01/01/1998||I
29072|Bianca|Liue|F|1958|single|87 North Cherry country Avenue|65910|Great Yarmouth|51590|England - Norfolk|52591|52789|557-252-8315|F: 110,000 - 129,999|3000|Liue@company.example.com|Customer total|52772||01/01/1998||I
32627|Bianca|Liue|F|1953|married|97 East Ralston Avenue|74793|Lunel|51812|Languedoc-Roussillon|52645|52779|114-201-2263|F: 110,000 - 129,999|5000|Liue@company.example.com|Customer total|52772||01/01/1998||I
37961|Bianca|Neila|F|1975|married|107 West Beach Avenue|78558|Los Angeles|51806|CA|52567|52790|596-320-3525|F: 110,000 - 129,999|5000|Neila@company.example.com|Customer total|52772||01/01/1998||I
41516|Bianca|Neila|F|1963||117 Newaygo Avenue|74487|Konstanz|51736|Baden-Wuerttemberg|52559|52776|638-252-5537|F: 110,000 - 129,999|10000|Neila@company.example.com|Customer total|52772||01/01/1998||I
45071|Bianca|Neila|F|1938|single|117 South Cherry country Avenue|64852|Helmond|51657|Noord-Brabant|52682|52770|211-201-4528|F: 110,000 - 129,999|3000|Neila@company.example.com|Customer total|52772||01/01/1998||I
8358|Bianca|Neila|F|1974|single|17 Stanislaus Court|75603|Palmdale|52102|FL|52595|52790|569-252-3166|F: 110,000 - 129,999|3000|Neila@company.example.com|Customer total|52772||01/01/1998||A
43913|Bianca|Neila|F|1972|married|17 South Hollywood Court|44581|Moerdijk|51916|Noord-Brabant|52682|52770|537-201-3831|F: 110,000 - 129,999|5000|Neila@company.example.com|Customer total|52772||01/01/1998||I
48850|Bianca|Neila|F|1940||27 West Wheeler Boulevard|31132|Saint Marks|52279|FL|52595|52790|173-719-1592|F: 110,000 - 129,999|10000|Neila@company.example.com|Customer total|52772||01/01/1998||I
2406|Bianca|Neila|F|1946|single|37 East Lorain Street|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|319-507-8091|F: 110,000 - 129,999|3000|Neila@company.example.com|Customer total|52772||01/01/1998||A
5961|Bianca|Neila|F|1964|married|47 Beach Road|92070|Bradford|51212|England - West Yorkshire|52594|52789|685-275-9484|F: 110,000 - 129,999|5000|Neila@company.example.com|Customer total|52772||01/01/1998||I
9516|Bianca|Neila|F|1949||47 North Newaygo Road|90074|Bremen|51215|Bremen|52564|52776|382-698-9449|F: 110,000 - 129,999|10000|Neila@company.example.com|Customer total|52772||01/01/1998||I
13072|Bianca|Neila|F|1970|single|57 West Cherry country Drive|65560|Cypress Gardens|51348|FL|52595|52790|192-320-3418|F: 110,000 - 129,999|3000|Neila@company.example.com|Customer total|52772||01/01/1998||A
16628|Bianca|Neila|F|1952|married|67 Ralston Avenue|69138|Raamsdonksveer|52157|Noord-Brabant|52682|52770|302-252-4204|F: 110,000 - 129,999|5000|Neila@company.example.com|Customer total|52772||01/01/1998||I
20183|Bianca|Neila|F|1973||67 South Ellis Avenue|80841|Wolverhampton|52514|England - West Midlands|52593|52789|397-201-6993|F: 110,000 - 129,999|10000|Neila@company.example.com|Customer total|52772||01/01/1998||I
23739|Bianca|Neila|F|1966|single|77 West Stanislaus Avenue|38103|Ratingen|52158|Nordrhein-Westfalen|52684|52776|486-719-6785|F: 110,000 - 129,999|3000|Neila@company.example.com|Customer total|52772||01/01/1998||I
27294|Bianca|Neila|F|1948|married|87 East Hollywood Avenue|79889|Krefeld|51738|Nordrhein-Westfalen|52684|52776|697-507-9139|F: 110,000 - 129,999|5000|Neila@company.example.com|Customer total|52772||01/01/1998||I
30849|Bianca|Neila|F|1957||87 South Wheeler Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|142-275-7825|F: 110,000 - 129,999|10000|Neila@company.example.com|Customer total|52772||01/01/1998||I
34406|Bianca|Neila|F|1984|single|97 North Lorain Avenue|52602|Blountstown|51200|FL|52595|52790|299-698-5894|F: 110,000 - 129,999|3000|Neila@company.example.com|Customer total|52772||01/01/1998||I
37072|Bianca|Wood|F|1983|single|107 East Cherry country Avenue|76625|Abingdon|51043|England - Oxfordshire|52592|52789|528-275-2320|F: 110,000 - 129,999|3000|Wood@company.example.com|Customer total|52772||01/01/1998||I
40627|Bianca|Wood|F|1941|married|107 South Ralston Avenue|42648|Sevilla|52306|Sevilla|52739|52778|102-698-7048|F: 110,000 - 129,999|5000|Wood@company.example.com|Customer total|52772||01/01/1998||I
44182|Bianca|Wood|F|1947||117 North Ellis Avenue|78558|Los Angeles|51806|CA|52567|52790|245-320-2928|F: 110,000 - 129,999|10000|Wood@company.example.com|Customer total|52772||01/01/1998||I
35025|Bianca|Wood|F|1942|single|17 North Lorain Court|38432|Solingen|52319|Nordrhein-Westfalen|52684|52776|112-320-3950|F: 110,000 - 129,999|3000|Wood@company.example.com|Customer total|52772||01/01/1998||I
47961|Bianca|Wood|F|1955|married|27 West Beach Boulevard|41847|Edgewood|51443|KY|52632|52790|606-252-5994|F: 110,000 - 129,999|5000|Wood@company.example.com|Customer total|52772||01/01/1998||I
1517|Bianca|Wood|F|1937||37 Newaygo Street|50385|Wakefield|52493|England - West Yorkshire|52594|52789|651-201-2486|F: 110,000 - 129,999|10000|Wood@company.example.com|Customer total|52772||01/01/1998||I
5072|Bianca|Wood|F|1945|single|37 South Cherry country Street|55296|Clifton|51332|England - Avon|52588|52789|290-719-5596|F: 110,000 - 129,999|3000|Wood@company.example.com|Customer total|52772||01/01/1998||A
8627|Bianca|Wood|F|1947|married|47 West Ralston Road|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|205-507-2797|F: 110,000 - 129,999|5000|Wood@company.example.com|Customer total|52772||01/01/1998||I
12184|Bianca|Wood|F|1939||57 East Ellis Drive|48346|Noma|51985|FL|52595|52790|639-275-9008|F: 110,000 - 129,999|10000|Wood@company.example.com|Customer total|52772||01/01/1998||I
15739|Bianca|Wood|F|1944|single|57 South Stanislaus Drive|59411|Henley-on-Thames|51659|England - Oxfordshire|52592|52789|220-698-6975|F: 110,000 - 129,999|3000|Wood@company.example.com|Customer total|52772||01/01/1998||I
19294|Bianca|Wood|F|1943|married|67 North Hollywood Avenue|85858|Karlsruhe|51718|Baden-Wuerttemberg|52559|52776|188-320-8058|F: 110,000 - 129,999|5000|Wood@company.example.com|Customer total|52772||01/01/1998||I
49469|Bianca|Wood|F|1979||7 South Wheeler Circle|63736|Killarney|51728|Kerry|52637|52772|552-698-3699|F: 110,000 - 129,999|10000|Wood@company.example.com|Customer total|52772||01/01/1998||I
22849|Bianca|Wood|F|1961||77 East Wheeler Avenue|65910|Great Yarmouth|51590|England - Norfolk|52591|52789|565-252-7206|F: 110,000 - 129,999|10000|Wood@company.example.com|Customer total|52772||01/01/1998||I
26405|Bianca|Wood|F|1980|single|87 Lorain Avenue|61795|Eindhoven|51444|Noord-Brabant|52682|52770|282-201-3943|F: 110,000 - 129,999|3000|Wood@company.example.com|Customer total|52772||01/01/1998||I
49535|Blanche|Gladden|M|1965||7 South Wichita Circle|34077|Schimmert|52297|Limburg|52646|52770|692-510-4870|F: 110,000 - 129,999|10000|Gladden@company.example.com|Customer total|52772||01/01/1998||I
22855|Blanche|Gladden|M|1956||77 East Wichita Avenue|41579|Enschede|51453|Overijssel|52692|52770|497-386-5889|F: 110,000 - 129,999|10000|Gladden@company.example.com|Customer total|52772||01/01/1998||I
26411|Blanche|Gladden|M|1958|single|87 Luquillo Avenue|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|133-268-2846|F: 110,000 - 129,999|3000|Gladden@company.example.com|Customer total|52772||01/01/1998||I
29967|Blanche|Gladden|M|1953|married|87 South Bedford Avenue|32144|Georgetown|51579|Penang|52700|52769|368-500-1692|F: 110,000 - 129,999|5000|Gladden@company.example.com|Customer total|52772||01/01/1998||I
33522|Blanche|Gladden|M|1959||97 West Nowata Avenue|66572|Kawasaki|51721|Kanagawa|52634|52782|106-767-5966|F: 110,000 - 129,999|10000|Gladden@company.example.com|Customer total|52772||01/01/1998||I
37967|Blanche|Lease|M|1941|married|107 West Bedford Avenue|59272|San Carlos de Bariloche|52288|Rio Negro|52712|52773|396-754-9976|F: 110,000 - 129,999|5000|Lease@company.example.com|Customer total|52772||01/01/1998||I
41522|Blanche|Lease|M|1947||117 Nowata Avenue|82985|Heywood|51660|England - Greater Manchester|52590|52789|371-386-5869|F: 110,000 - 129,999|10000|Lease@company.example.com|Customer total|52772||01/01/1998||I
45077|Blanche|Lease|M|1974|single|117 South Chickasaw Avenue|65771|Wigan|52511|England - Greater Manchester|52590|52789|219-268-1438|F: 110,000 - 129,999|3000|Lease@company.example.com|Customer total|52772||01/01/1998||I
8424|Blanche|Lease|M|1942|single|17 Stone Court|85618|Lochem|51802|Gelderland|52610|52770|185-386-8529|F: 110,000 - 129,999|3000|Lease@company.example.com|Customer total|52772||01/01/1998||I
43979|Blanche|Lease|M|1955|married|17 South Houston Court|83786|Nagoya|51971|Aichi|52543|52782|489-268-1090|F: 110,000 - 129,999|5000|Lease@company.example.com|Customer total|52772||01/01/1998||I
48856|Blanche|Lease|M|1937||27 West Wichita Boulevard|70337|Arnemuiden|51070|Zeeland|52770|52770|555-500-9609|F: 110,000 - 129,999|10000|Lease@company.example.com|Customer total|52772||01/01/1998||I
2412|Blanche|Lease|M|1945|single|37 East Luquillo Street|77862|Marum|51903|Groningen|52612|52770|605-767-2476|F: 110,000 - 129,999|3000|Lease@company.example.com|Customer total|52772||01/01/1998||A
